Image Path,Question,Predicted Answer,Correct Answer
DS-MVTec/cable/image/bent_wire/005.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/cable/image/bent_wire/005.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/cable/image/bent_wire/005.png,There is a defect in the object. What is the effect of the defect?,C,C
DS-MVTec/cable/image/bent_wire/006.png,Is there any defect in the object?,B,B
DS-MVTec/cable/image/bent_wire/006.png,There is a defect in the object. What is the type of the defect?,A,D
DS-MVTec/cable/image/bent_wire/006.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/cable/image/bent_wire/006.png,There is a defect in the object. What is the effect of the defect?,A,A
DS-MVTec/cable/image/bent_wire/007.png,Is there any defect in the object?,B,B
DS-MVTec/cable/image/bent_wire/007.png,There are some defects in the object. How many types of defects are present in the cable?,A,A
DS-MVTec/cable/image/bent_wire/007.png,There are some defects in the object. Where are the defects located within the cable?,B,B
DS-MVTec/cable/image/bent_wire/007.png,There are some defects in the object. What is the appearance of the defects?,C,C
DS-MVTec/cable/image/bent_wire/008.png,Is there any defect in the object?,B,A
DS-MVTec/cable/image/bent_wire/008.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/cable/image/bent_wire/008.png,There is a defect in the object. Where is the defect?,D,B
DS-MVTec/cable/image/bent_wire/008.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/cable/image/bent_wire/008.png,There is a defect in the object. How does the defect affect the cable?,D,D
DS-MVTec/cable/image/bent_wire/009.png,Is there any defect in the object?,B,B
DS-MVTec/cable/image/bent_wire/009.png,There is a defect in the object. What is the type of the defect?,C,D
DS-MVTec/cable/image/bent_wire/009.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/cable/image/bent_wire/009.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/cable/image/bent_wire/009.png,There is a defect in the object. Within which section of insulation is the defect present?,A,A
DS-MVTec/cable/image/bent_wire/010.png,Is there any defect in the object?,A,A
DS-MVTec/cable/image/bent_wire/010.png,There is a defect in the object. Where is the primary defect located?,D,A
DS-MVTec/cable/image/bent_wire/010.png,There is a defect in the object. What is the appearance of the primary defect?,A,B
DS-MVTec/cable/image/bent_wire/010.png,There is a defect in the object. What is the effect of the secondary defect on the cable's functionality?,C,C
DS-MVTec/cable/image/bent_wire/011.png,Is there any defect in the object?,B,B
DS-MVTec/cable/image/bent_wire/011.png,There are some defects in the object. How many types of defects are present in the cable?,B,B
DS-MVTec/cable/image/bent_wire/011.png,There are some defects in the object. What is the appearance of the defects?,C,C
DS-MVTec/cable/image/bent_wire/011.png,There are some defects in the object. What is the likely effect of these defects on the cable's performance?,C,C
DS-MVTec/cable/image/bent_wire/012.png,Is there any defect in the object?,A,A
DS-MVTec/cable/image/bent_wire/012.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/cable/image/bent_wire/012.png,There is a defect in the object. Where is the defect?,D,B
DS-MVTec/cable/image/bent_wire/012.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/cable/image/bent_wire/012.png,There is a defect in the object. What is the effect of the defect?,D,D
DS-MVTec/cable/image/cable_swap/000.png,Is there any defect in the object?,A,B
DS-MVTec/cable/image/cable_swap/000.png,There is a defect in the object. What is the type of the defect?,B,D
DS-MVTec/cable/image/cable_swap/000.png,There is a defect in the object. Where is the defect?,D,B
DS-MVTec/cable/image/cable_swap/000.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/cable/image/cable_swap/000.png,There is a defect in the object. What is the effect of the defect?,A,A
DS-MVTec/cable/image/cable_swap/001.png,Is there any defect in the object?,B,A
DS-MVTec/cable/image/cable_swap/001.png,There is a defect in the object. Where is the defect?,A,B
DS-MVTec/cable/image/cable_swap/001.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/cable/image/cable_swap/001.png,There is a defect in the object. Is there an additional defect?,D,A
DS-MVTec/cable/image/cable_swap/002.png,Is there any defect in the object?,B,A
DS-MVTec/cable/image/cable_swap/002.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/cable/image/cable_swap/002.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/cable/image/cable_swap/002.png,There is a defect in the object. What is a potential effect of the defect?,C,C
DS-MVTec/cable/image/cable_swap/003.png,Is there any defect in the object?,A,B
DS-MVTec/cable/image/cable_swap/003.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/cable/image/cable_swap/003.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/cable/image/cable_swap/003.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/cable/image/cable_swap/003.png,There is a defect in the object. What is the effect of the defect?,B,B
DS-MVTec/cable/image/cable_swap/004.png,Is there any defect in the object?,B,A
DS-MVTec/cable/image/cable_swap/004.png,There is a defect in the object. Where is the defect?,C,B
DS-MVTec/cable/image/cable_swap/004.png,There is a defect in the object. What is the appearance of the defect?,C,B
DS-MVTec/cable/image/cable_swap/004.png,There is a defect in the object. What is the effect of the defect?,C,C
DS-MVTec/cable/image/cable_swap/005.png,Is there any defect in the object?,B,B
DS-MVTec/cable/image/cable_swap/005.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/cable/image/cable_swap/005.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/cable/image/cable_swap/005.png,There is a defect in the object. What additional detail is observed about the defect?,D,D
DS-MVTec/cable/image/cable_swap/006.png,Is there any defect in the object?,B,B
DS-MVTec/cable/image/cable_swap/006.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/cable/image/cable_swap/006.png,There is a defect in the object. Where is the defect?,B,A
DS-MVTec/cable/image/cable_swap/006.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/cable/image/cable_swap/006.png,There is a defect in the object. What is the effect of the defect?,A,A
DS-MVTec/cable/image/cable_swap/007.png,Is there any defect in the object?,B,A
DS-MVTec/cable/image/cable_swap/007.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/cable/image/cable_swap/007.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/cable/image/cable_swap/008.png,Is there any defect in the object?,B,A
DS-MVTec/cable/image/cable_swap/008.png,There is a defect in the object. What is the type of defect?,A,A
DS-MVTec/cable/image/cable_swap/008.png,There is a defect in the object. Where is the defect?,C,A
DS-MVTec/cable/image/cable_swap/008.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/cable/image/cable_swap/008.png,There is a defect in the object. What additional information is provided about the defect?,B,B
DS-MVTec/cable/image/cable_swap/009.png,Is there any defect in the object?,B,B
DS-MVTec/cable/image/cable_swap/009.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/cable/image/cable_swap/009.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/cable/image/cable_swap/009.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/cable/image/cable_swap/009.png,There is a defect in the object. What is the potential effect of the defect?,C,C
DS-MVTec/cable/image/cable_swap/010.png,Is there any defect in the object?,B,B
DS-MVTec/cable/image/cable_swap/010.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/cable/image/cable_swap/010.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/cable/image/cable_swap/010.png,There is a defect in the object. What is the appearance of the defect?,C,D
DS-MVTec/cable/image/cable_swap/010.png,There is a defect in the object. What could be the effect of the defect?,A,A
DS-MVTec/cable/image/cable_swap/011.png,Is there any defect in the object?,B,B
DS-MVTec/cable/image/cable_swap/011.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/cable/image/cable_swap/011.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/cable/image/cable_swap/011.png,"There is a defect in the object. What is the additional effect of the ""missing wire"" defect?",A,A
DS-MVTec/cable/image/combined/000.png,Is there any defect in the object?,B,B
DS-MVTec/cable/image/combined/000.png,There are some defects in the object. Where are these defects located in the picture?,A,A
DS-MVTec/cable/image/combined/000.png,There are some defects in the object. What is the appearance of the defects?,B,B
DS-MVTec/cable/image/combined/000.png,There are some defects in the object. What could be the potential effect of these defects?,D,D
DS-MVTec/cable/image/combined/001.png,Is there any defect in the object?,B,B
DS-MVTec/cable/image/combined/001.png,There are some defects in the object. What are the types of the defects?,D,D
DS-MVTec/cable/image/combined/001.png,There are some defects in the object. Where are these defects located in the picture?,B,B
DS-MVTec/cable/image/combined/001.png,There are some defects in the object. What is the appearance of the defects?,C,C
DS-MVTec/cable/image/combined/001.png,There are some defects in the object. What could be the effect of these defects?,A,A
DS-MVTec/cable/image/combined/002.png,Is there any defect in the object?,A,A
DS-MVTec/cable/image/combined/002.png,There are some defects in the object. What are the types of the defects?,D,A
DS-MVTec/cable/image/combined/002.png,There are some defects in the object. Where are these defects in the picture?,A,A
DS-MVTec/cable/image/combined/002.png,There are some defects in the object. What is the appearance of the defects?,C,C
DS-MVTec/cable/image/combined/002.png,There are some defects in the object. What could be the potential effect of these defects?,B,B
DS-MVTec/cable/image/combined/003.png,Is there any defect in the object?,A,A
DS-MVTec/cable/image/combined/003.png,There are some defects in the object. What are the types of the defects?,C,C
DS-MVTec/cable/image/combined/003.png,There are some defects in the object. Where are these defects located in the picture?,B,A
DS-MVTec/cable/image/combined/003.png,There are some defects in the object. What is the appearance of the defect in the grounding conductor?,A,A
DS-MVTec/cable/image/combined/003.png,There are some defects in the object. What could be the potential effect of these defects?,B,B
DS-MVTec/cable/image/combined/004.png,Is there any defect in the object?,A,A
